i,qa,qs,qn,x,n,expected_rho,subset_qa_qs_qn_x_n,replicate_id,successes,observed_rho
637,0.0964,0.5285,0.3751,0.1945,6311,0.1992,S637_0.0964_0.5285_0.3751_0.1945_6311,R1,1241,0.1966
637,0.0964,0.5285,0.3751,0.1945,6311,0.1992,S637_0.0964_0.5285_0.3751_0.1945_6311,R2,1274,0.2019
637,0.0964,0.5285,0.3751,0.1945,6311,0.1992,S637_0.0964_0.5285_0.3751_0.1945_6311,R3,1225,0.1941
637,0.0964,0.5285,0.3751,0.1945,6311,0.1992,S637_0.0964_0.5285_0.3751_0.1945_6311,R4,1227,0.1944
637,0.0964,0.5285,0.3751,0.1945,6311,0.1992,S637_0.0964_0.5285_0.3751_0.1945_6311,R5,1283,0.2033
638,0.1785,0.5593,0.2623,0.0606,2962,0.2124,S638_0.1785_0.5593_0.2623_0.0606_2962,R1,630,0.2127
638,0.1785,0.5593,0.2623,0.0606,2962,0.2124,S638_0.1785_0.5593_0.2623_0.0606_2962,R2,642,0.2167
638,0.1785,0.5593,0.2623,0.0606,2962,0.2124,S638_0.1785_0.5593_0.2623_0.0606_2962,R3,636,0.2147
638,0.1785,0.5593,0.2623,0.0606,2962,0.2124,S638_0.1785_0.5593_0.2623_0.0606_2962,R4,643,0.2171
638,0.1785,0.5593,0.2623,0.0606,2962,0.2124,S638_0.1785_0.5593_0.2623_0.0606_2962,R5,626,0.2113
639,0.4603,0.0709,0.4688,0.9705,5980,0.5291,S639_0.4603_0.0709_0.4688_0.9705_5980,R1,3231,0.5403
639,0.4603,0.0709,0.4688,0.9705,5980,0.5291,S639_0.4603_0.0709_0.4688_0.9705_5980,R2,3230,0.5401
639,0.4603,0.0709,0.4688,0.9705,5980,0.5291,S639_0.4603_0.0709_0.4688_0.9705_5980,R3,3232,0.5405
639,0.4603,0.0709,0.4688,0.9705,5980,0.5291,S639_0.4603_0.0709_0.4688_0.9705_5980,R4,3232,0.5405
639,0.4603,0.0709,0.4688,0.9705,5980,0.5291,S639_0.4603_0.0709_0.4688_0.9705_5980,R5,3231,0.5403
640,0.3935,0.3746,0.2319,0.2535,2866,0.4885,S640_0.3935_0.3746_0.2319_0.2535_2866,R1,1403,0.4895
640,0.3935,0.3746,0.2319,0.2535,2866,0.4885,S640_0.3935_0.3746_0.2319_0.2535_2866,R2,1406,0.4906
640,0.3935,0.3746,0.2319,0.2535,2866,0.4885,S640_0.3935_0.3746_0.2319_0.2535_2866,R3,1409,0.4916
640,0.3935,0.3746,0.2319,0.2535,2866,0.4885,S640_0.3935_0.3746_0.2319_0.2535_2866,R4,1376,0.4801
640,0.3935,0.3746,0.2319,0.2535,2866,0.4885,S640_0.3935_0.3746_0.2319_0.2535_2866,R5,1402,0.4892
641,0.3552,0.402,0.2428,0.7593000000000001,6662,0.6604,S641_0.3552_0.402_0.2428_0.7593_6662,R1,4416,0.6629
641,0.3552,0.402,0.2428,0.7593000000000001,6662,0.6604,S641_0.3552_0.402_0.2428_0.7593_6662,R2,4423,0.6639
641,0.3552,0.402,0.2428,0.7593000000000001,6662,0.6604,S641_0.3552_0.402_0.2428_0.7593_6662,R3,4372,0.6563
641,0.3552,0.402,0.2428,0.7593000000000001,6662,0.6604,S641_0.3552_0.402_0.2428_0.7593_6662,R4,4410,0.662
641,0.3552,0.402,0.2428,0.7593000000000001,6662,0.6604,S641_0.3552_0.402_0.2428_0.7593_6662,R5,4402,0.6608
642,0.2692,0.1278,0.603,0.39440000000000003,9694,0.3196,S642_0.2692_0.1278_0.603_0.3944_9694,R1,3141,0.324
642,0.2692,0.1278,0.603,0.39440000000000003,9694,0.3196,S642_0.2692_0.1278_0.603_0.3944_9694,R2,3143,0.3242
642,0.2692,0.1278,0.603,0.39440000000000003,9694,0.3196,S642_0.2692_0.1278_0.603_0.3944_9694,R3,3099,0.3197
642,0.2692,0.1278,0.603,0.39440000000000003,9694,0.3196,S642_0.2692_0.1278_0.603_0.3944_9694,R4,3141,0.324
642,0.2692,0.1278,0.603,0.39440000000000003,9694,0.3196,S642_0.2692_0.1278_0.603_0.3944_9694,R5,3115,0.3213
643,0.1274,0.5142,0.3584,0.2521,4447,0.257,S643_0.1274_0.5142_0.3584_0.2521_4447,R1,1201,0.2701
643,0.1274,0.5142,0.3584,0.2521,4447,0.257,S643_0.1274_0.5142_0.3584_0.2521_4447,R2,1131,0.2543
643,0.1274,0.5142,0.3584,0.2521,4447,0.257,S643_0.1274_0.5142_0.3584_0.2521_4447,R3,1161,0.2611
643,0.1274,0.5142,0.3584,0.2521,4447,0.257,S643_0.1274_0.5142_0.3584_0.2521_4447,R4,1173,0.2638
643,0.1274,0.5142,0.3584,0.2521,4447,0.257,S643_0.1274_0.5142_0.3584_0.2521_4447,R5,1153,0.2593
644,0.1257,0.7518,0.1224,0.7966000000000001,5697,0.7246,S644_0.1257_0.7518_0.1224_0.7966_5697,R1,4118,0.7228
644,0.1257,0.7518,0.1224,0.7966000000000001,5697,0.7246,S644_0.1257_0.7518_0.1224_0.7966_5697,R2,4096,0.719
644,0.1257,0.7518,0.1224,0.7966000000000001,5697,0.7246,S644_0.1257_0.7518_0.1224_0.7966_5697,R3,4121,0.7234
644,0.1257,0.7518,0.1224,0.7966000000000001,5697,0.7246,S644_0.1257_0.7518_0.1224_0.7966_5697,R4,4116,0.7225
644,0.1257,0.7518,0.1224,0.7966000000000001,5697,0.7246,S644_0.1257_0.7518_0.1224_0.7966_5697,R5,4081,0.7163
645,0.5846,0.3989,0.0165,0.24020000000000002,8938,0.6804,S645_0.5846_0.3989_0.0165_0.2402_8938,R1,6094,0.6818
645,0.5846,0.3989,0.0165,0.24020000000000002,8938,0.6804,S645_0.5846_0.3989_0.0165_0.2402_8938,R2,6109,0.6835
645,0.5846,0.3989,0.0165,0.24020000000000002,8938,0.6804,S645_0.5846_0.3989_0.0165_0.2402_8938,R3,6114,0.684
645,0.5846,0.3989,0.0165,0.24020000000000002,8938,0.6804,S645_0.5846_0.3989_0.0165_0.2402_8938,R4,6095,0.6819
645,0.5846,0.3989,0.0165,0.24020000000000002,8938,0.6804,S645_0.5846_0.3989_0.0165_0.2402_8938,R5,6077,0.6799
646,0.3396,0.1624,0.498,0.1497,2202,0.3639,S646_0.3396_0.1624_0.498_0.1497_2202,R1,801,0.3638
646,0.3396,0.1624,0.498,0.1497,2202,0.3639,S646_0.3396_0.1624_0.498_0.1497_2202,R2,812,0.3688
646,0.3396,0.1624,0.498,0.1497,2202,0.3639,S646_0.3396_0.1624_0.498_0.1497_2202,R3,799,0.3629
646,0.3396,0.1624,0.498,0.1497,2202,0.3639,S646_0.3396_0.1624_0.498_0.1497_2202,R4,801,0.3638
646,0.3396,0.1624,0.498,0.1497,2202,0.3639,S646_0.3396_0.1624_0.498_0.1497_2202,R5,790,0.3588
647,0.5614,0.3512,0.0875,0.1786,9144,0.6241,S647_0.5614_0.3512_0.0875_0.1786_9144,R1,5753,0.6292
647,0.5614,0.3512,0.0875,0.1786,9144,0.6241,S647_0.5614_0.3512_0.0875_0.1786_9144,R2,5739,0.6276
647,0.5614,0.3512,0.0875,0.1786,9144,0.6241,S647_0.5614_0.3512_0.0875_0.1786_9144,R3,5720,0.6255
647,0.5614,0.3512,0.0875,0.1786,9144,0.6241,S647_0.5614_0.3512_0.0875_0.1786_9144,R4,5733,0.627
647,0.5614,0.3512,0.0875,0.1786,9144,0.6241,S647_0.5614_0.3512_0.0875_0.1786_9144,R5,5686,0.6218
648,0.6837,0.0998,0.2164,0.9380000000000001,4991,0.7773,S648_0.6837_0.0998_0.2164_0.938_4991,R1,3931,0.7876
648,0.6837,0.0998,0.2164,0.9380000000000001,4991,0.7773,S648_0.6837_0.0998_0.2164_0.938_4991,R2,3920,0.7854
648,0.6837,0.0998,0.2164,0.9380000000000001,4991,0.7773,S648_0.6837_0.0998_0.2164_0.938_4991,R3,3929,0.7872
648,0.6837,0.0998,0.2164,0.9380000000000001,4991,0.7773,S648_0.6837_0.0998_0.2164_0.938_4991,R4,3914,0.7842
648,0.6837,0.0998,0.2164,0.9380000000000001,4991,0.7773,S648_0.6837_0.0998_0.2164_0.938_4991,R5,3926,0.7866
649,0.3918,0.0908,0.5174,0.559,2088,0.4426,S649_0.3918_0.0908_0.5174_0.559_2088,R1,924,0.4425
649,0.3918,0.0908,0.5174,0.559,2088,0.4426,S649_0.3918_0.0908_0.5174_0.559_2088,R2,938,0.4492
649,0.3918,0.0908,0.5174,0.559,2088,0.4426,S649_0.3918_0.0908_0.5174_0.559_2088,R3,933,0.4468
649,0.3918,0.0908,0.5174,0.559,2088,0.4426,S649_0.3918_0.0908_0.5174_0.559_2088,R4,922,0.4416
649,0.3918,0.0908,0.5174,0.559,2088,0.4426,S649_0.3918_0.0908_0.5174_0.559_2088,R5,926,0.4435
650,0.0396,0.6379,0.3225,0.7291000000000001,3675,0.5047,S650_0.0396_0.6379_0.3225_0.7291_3675,R1,1853,0.5042
650,0.0396,0.6379,0.3225,0.7291000000000001,3675,0.5047,S650_0.0396_0.6379_0.3225_0.7291_3675,R2,1913,0.5205
650,0.0396,0.6379,0.3225,0.7291000000000001,3675,0.5047,S650_0.0396_0.6379_0.3225_0.7291_3675,R3,1857,0.5053
650,0.0396,0.6379,0.3225,0.7291000000000001,3675,0.5047,S650_0.0396_0.6379_0.3225_0.7291_3675,R4,1853,0.5042
650,0.0396,0.6379,0.3225,0.7291000000000001,3675,0.5047,S650_0.0396_0.6379_0.3225_0.7291_3675,R5,1849,0.5031
651,0.3208,0.3304,0.3488,0.40130000000000005,8564,0.4534,S651_0.3208_0.3304_0.3488_0.4013_8564,R1,3868,0.4517
651,0.3208,0.3304,0.3488,0.40130000000000005,8564,0.4534,S651_0.3208_0.3304_0.3488_0.4013_8564,R2,3896,0.4549
651,0.3208,0.3304,0.3488,0.40130000000000005,8564,0.4534,S651_0.3208_0.3304_0.3488_0.4013_8564,R3,3872,0.4521
651,0.3208,0.3304,0.3488,0.40130000000000005,8564,0.4534,S651_0.3208_0.3304_0.3488_0.4013_8564,R4,3859,0.4506
651,0.3208,0.3304,0.3488,0.40130000000000005,8564,0.4534,S651_0.3208_0.3304_0.3488_0.4013_8564,R5,3888,0.454
652,0.4788,0.3878,0.1334,0.22640000000000002,1266,0.5666,S652_0.4788_0.3878_0.1334_0.2264_1266,R1,708,0.5592
652,0.4788,0.3878,0.1334,0.22640000000000002,1266,0.5666,S652_0.4788_0.3878_0.1334_0.2264_1266,R2,709,0.56
652,0.4788,0.3878,0.1334,0.22640000000000002,1266,0.5666,S652_0.4788_0.3878_0.1334_0.2264_1266,R3,701,0.5537
652,0.4788,0.3878,0.1334,0.22640000000000002,1266,0.5666,S652_0.4788_0.3878_0.1334_0.2264_1266,R4,721,0.5695
652,0.4788,0.3878,0.1334,0.22640000000000002,1266,0.5666,S652_0.4788_0.3878_0.1334_0.2264_1266,R5,713,0.5632
653,0.394,0.6057,3e-4,0.1731,3048,0.4988,S653_0.394_0.6057_3e-04_0.1731_3048,R1,1539,0.5049
653,0.394,0.6057,3e-4,0.1731,3048,0.4988,S653_0.394_0.6057_3e-04_0.1731_3048,R2,1534,0.5033
653,0.394,0.6057,3e-4,0.1731,3048,0.4988,S653_0.394_0.6057_3e-04_0.1731_3048,R3,1523,0.4997
653,0.394,0.6057,3e-4,0.1731,3048,0.4988,S653_0.394_0.6057_3e-04_0.1731_3048,R4,1513,0.4964
653,0.394,0.6057,3e-4,0.1731,3048,0.4988,S653_0.394_0.6057_3e-04_0.1731_3048,R5,1547,0.5075
654,0.0726,0.673,0.2544,0.9908,5194,0.7394,S654_0.0726_0.673_0.2544_0.9908_5194,R1,3840,0.7393
654,0.0726,0.673,0.2544,0.9908,5194,0.7394,S654_0.0726_0.673_0.2544_0.9908_5194,R2,3836,0.7385
654,0.0726,0.673,0.2544,0.9908,5194,0.7394,S654_0.0726_0.673_0.2544_0.9908_5194,R3,3843,0.7399
654,0.0726,0.673,0.2544,0.9908,5194,0.7394,S654_0.0726_0.673_0.2544_0.9908_5194,R4,3837,0.7387
654,0.0726,0.673,0.2544,0.9908,5194,0.7394,S654_0.0726_0.673_0.2544_0.9908_5194,R5,3849,0.741
655,0.189,0.3527,0.4584,0.8877,6290,0.5021,S655_0.189_0.3527_0.4584_0.8877_6290,R1,3137,0.4987
655,0.189,0.3527,0.4584,0.8877,6290,0.5021,S655_0.189_0.3527_0.4584_0.8877_6290,R2,3083,0.4901
655,0.189,0.3527,0.4584,0.8877,6290,0.5021,S655_0.189_0.3527_0.4584_0.8877_6290,R3,3115,0.4952
655,0.189,0.3527,0.4584,0.8877,6290,0.5021,S655_0.189_0.3527_0.4584_0.8877_6290,R4,3118,0.4957
655,0.189,0.3527,0.4584,0.8877,6290,0.5021,S655_0.189_0.3527_0.4584_0.8877_6290,R5,3157,0.5019
656,0.0661,0.254,0.6799,0.0794,7708,0.0863,S656_0.0661_0.254_0.6799_0.0794_7708,R1,729,0.0946
656,0.0661,0.254,0.6799,0.0794,7708,0.0863,S656_0.0661_0.254_0.6799_0.0794_7708,R2,695,0.0902
656,0.0661,0.254,0.6799,0.0794,7708,0.0863,S656_0.0661_0.254_0.6799_0.0794_7708,R3,709,0.092
656,0.0661,0.254,0.6799,0.0794,7708,0.0863,S656_0.0661_0.254_0.6799_0.0794_7708,R4,725,0.0941
656,0.0661,0.254,0.6799,0.0794,7708,0.0863,S656_0.0661_0.254_0.6799_0.0794_7708,R5,696,0.0903
657,0.0399,0.2621,0.698,0.5074000000000001,8575,0.1729,S657_0.0399_0.2621_0.698_0.5074_8575,R1,1470,0.1714
657,0.0399,0.2621,0.698,0.5074000000000001,8575,0.1729,S657_0.0399_0.2621_0.698_0.5074_8575,R2,1536,0.1791
657,0.0399,0.2621,0.698,0.5074000000000001,8575,0.1729,S657_0.0399_0.2621_0.698_0.5074_8575,R3,1465,0.1708
657,0.0399,0.2621,0.698,0.5074000000000001,8575,0.1729,S657_0.0399_0.2621_0.698_0.5074_8575,R4,1489,0.1736
657,0.0399,0.2621,0.698,0.5074000000000001,8575,0.1729,S657_0.0399_0.2621_0.698_0.5074_8575,R5,1496,0.1745
658,0.2301,0.5771,0.1928,0.8907,8387,0.7441,S658_0.2301_0.5771_0.1928_0.8907_8387,R1,6276,0.7483
658,0.2301,0.5771,0.1928,0.8907,8387,0.7441,S658_0.2301_0.5771_0.1928_0.8907_8387,R2,6284,0.7493
658,0.2301,0.5771,0.1928,0.8907,8387,0.7441,S658_0.2301_0.5771_0.1928_0.8907_8387,R3,6227,0.7425
658,0.2301,0.5771,0.1928,0.8907,8387,0.7441,S658_0.2301_0.5771_0.1928_0.8907_8387,R4,6268,0.7473
658,0.2301,0.5771,0.1928,0.8907,8387,0.7441,S658_0.2301_0.5771_0.1928_0.8907_8387,R5,6219,0.7415
659,0.4306,0.2162,0.3532,0.7758,7205,0.5983,S659_0.4306_0.2162_0.3532_0.7758_7205,R1,4277,0.5936
659,0.4306,0.2162,0.3532,0.7758,7205,0.5983,S659_0.4306_0.2162_0.3532_0.7758_7205,R2,4257,0.5908
659,0.4306,0.2162,0.3532,0.7758,7205,0.5983,S659_0.4306_0.2162_0.3532_0.7758_7205,R3,4250,0.5899
659,0.4306,0.2162,0.3532,0.7758,7205,0.5983,S659_0.4306_0.2162_0.3532_0.7758_7205,R4,4245,0.5892
659,0.4306,0.2162,0.3532,0.7758,7205,0.5983,S659_0.4306_0.2162_0.3532_0.7758_7205,R5,4243,0.5889
660,0.2926,0.3917,0.3156,0.0979,5771,0.3309,S660_0.2926_0.3917_0.3156_0.0979_5771,R1,1911,0.3311
660,0.2926,0.3917,0.3156,0.0979,5771,0.3309,S660_0.2926_0.3917_0.3156_0.0979_5771,R2,1881,0.3259
660,0.2926,0.3917,0.3156,0.0979,5771,0.3309,S660_0.2926_0.3917_0.3156_0.0979_5771,R3,1903,0.3298
660,0.2926,0.3917,0.3156,0.0979,5771,0.3309,S660_0.2926_0.3917_0.3156_0.0979_5771,R4,1927,0.3339
660,0.2926,0.3917,0.3156,0.0979,5771,0.3309,S660_0.2926_0.3917_0.3156_0.0979_5771,R5,1913,0.3315
661,0.6494,0.1225,0.2281,0.3519,5470,0.6925,S661_0.6494_0.1225_0.2281_0.3519_5470,R1,3763,0.6879
661,0.6494,0.1225,0.2281,0.3519,5470,0.6925,S661_0.6494_0.1225_0.2281_0.3519_5470,R2,3741,0.6839
661,0.6494,0.1225,0.2281,0.3519,5470,0.6925,S661_0.6494_0.1225_0.2281_0.3519_5470,R3,3741,0.6839
661,0.6494,0.1225,0.2281,0.3519,5470,0.6925,S661_0.6494_0.1225_0.2281_0.3519_5470,R4,3762,0.6878
661,0.6494,0.1225,0.2281,0.3519,5470,0.6925,S661_0.6494_0.1225_0.2281_0.3519_5470,R5,3771,0.6894
662,0.297,0.4054,0.2976,0.7388,9719,0.5965,S662_0.297_0.4054_0.2976_0.7388_9719,R1,5830,0.5999
662,0.297,0.4054,0.2976,0.7388,9719,0.5965,S662_0.297_0.4054_0.2976_0.7388_9719,R2,5803,0.5971
662,0.297,0.4054,0.2976,0.7388,9719,0.5965,S662_0.297_0.4054_0.2976_0.7388_9719,R3,5823,0.5991
662,0.297,0.4054,0.2976,0.7388,9719,0.5965,S662_0.297_0.4054_0.2976_0.7388_9719,R4,5836,0.6005
662,0.297,0.4054,0.2976,0.7388,9719,0.5965,S662_0.297_0.4054_0.2976_0.7388_9719,R5,5826,0.5994
663,0.3499,0.3006,0.3495,0.5694,5845,0.5211,S663_0.3499_0.3006_0.3495_0.5694_5845,R1,3058,0.5232
663,0.3499,0.3006,0.3495,0.5694,5845,0.5211,S663_0.3499_0.3006_0.3495_0.5694_5845,R2,3055,0.5227
663,0.3499,0.3006,0.3495,0.5694,5845,0.5211,S663_0.3499_0.3006_0.3495_0.5694_5845,R3,3029,0.5182
663,0.3499,0.3006,0.3495,0.5694,5845,0.5211,S663_0.3499_0.3006_0.3495_0.5694_5845,R4,3008,0.5146
663,0.3499,0.3006,0.3495,0.5694,5845,0.5211,S663_0.3499_0.3006_0.3495_0.5694_5845,R5,3081,0.5271
664,0.3012,0.2954,0.4034,0.5443,6695,0.462,S664_0.3012_0.2954_0.4034_0.5443_6695,R1,3147,0.4701
664,0.3012,0.2954,0.4034,0.5443,6695,0.462,S664_0.3012_0.2954_0.4034_0.5443_6695,R2,3135,0.4683
664,0.3012,0.2954,0.4034,0.5443,6695,0.462,S664_0.3012_0.2954_0.4034_0.5443_6695,R3,3138,0.4687
664,0.3012,0.2954,0.4034,0.5443,6695,0.462,S664_0.3012_0.2954_0.4034_0.5443_6695,R4,3120,0.466
664,0.3012,0.2954,0.4034,0.5443,6695,0.462,S664_0.3012_0.2954_0.4034_0.5443_6695,R5,3190,0.4765
665,0.086,0.4071,0.5069,0.8494,9891,0.4318,S665_0.086_0.4071_0.5069_0.8494_9891,R1,4356,0.4404
665,0.086,0.4071,0.5069,0.8494,9891,0.4318,S665_0.086_0.4071_0.5069_0.8494_9891,R2,4347,0.4395
665,0.086,0.4071,0.5069,0.8494,9891,0.4318,S665_0.086_0.4071_0.5069_0.8494_9891,R3,4342,0.439
665,0.086,0.4071,0.5069,0.8494,9891,0.4318,S665_0.086_0.4071_0.5069_0.8494_9891,R4,4327,0.4375
665,0.086,0.4071,0.5069,0.8494,9891,0.4318,S665_0.086_0.4071_0.5069_0.8494_9891,R5,4384,0.4432
666,0.4579,0.1478,0.3942,0.2773,1067,0.4989,S666_0.4579_0.1478_0.3942_0.2773_1067,R1,542,0.508
666,0.4579,0.1478,0.3942,0.2773,1067,0.4989,S666_0.4579_0.1478_0.3942_0.2773_1067,R2,535,0.5014
666,0.4579,0.1478,0.3942,0.2773,1067,0.4989,S666_0.4579_0.1478_0.3942_0.2773_1067,R3,540,0.5061
666,0.4579,0.1478,0.3942,0.2773,1067,0.4989,S666_0.4579_0.1478_0.3942_0.2773_1067,R4,546,0.5117
666,0.4579,0.1478,0.3942,0.2773,1067,0.4989,S666_0.4579_0.1478_0.3942_0.2773_1067,R5,542,0.508
667,0.1462,0.4185,0.4353,0.7504000000000001,9322,0.4602,S667_0.1462_0.4185_0.4353_0.7504_9322,R1,4347,0.4663
667,0.1462,0.4185,0.4353,0.7504000000000001,9322,0.4602,S667_0.1462_0.4185_0.4353_0.7504_9322,R2,4349,0.4665
667,0.1462,0.4185,0.4353,0.7504000000000001,9322,0.4602,S667_0.1462_0.4185_0.4353_0.7504_9322,R3,4375,0.4693
667,0.1462,0.4185,0.4353,0.7504000000000001,9322,0.4602,S667_0.1462_0.4185_0.4353_0.7504_9322,R4,4359,0.4676
667,0.1462,0.4185,0.4353,0.7504000000000001,9322,0.4602,S667_0.1462_0.4185_0.4353_0.7504_9322,R5,4336,0.4651
668,0.2163,0.3452,0.4385,0.1824,9413,0.2793,S668_0.2163_0.3452_0.4385_0.1824_9413,R1,2589,0.275
668,0.2163,0.3452,0.4385,0.1824,9413,0.2793,S668_0.2163_0.3452_0.4385_0.1824_9413,R2,2594,0.2756
668,0.2163,0.3452,0.4385,0.1824,9413,0.2793,S668_0.2163_0.3452_0.4385_0.1824_9413,R3,2591,0.2753
668,0.2163,0.3452,0.4385,0.1824,9413,0.2793,S668_0.2163_0.3452_0.4385_0.1824_9413,R4,2566,0.2726
668,0.2163,0.3452,0.4385,0.1824,9413,0.2793,S668_0.2163_0.3452_0.4385_0.1824_9413,R5,2573,0.2733
669,0.3765,0.3315,0.292,0.8268000000000001,5537,0.6506,S669_0.3765_0.3315_0.292_0.8268_5537,R1,3605,0.6511
669,0.3765,0.3315,0.292,0.8268000000000001,5537,0.6506,S669_0.3765_0.3315_0.292_0.8268_5537,R2,3594,0.6491
669,0.3765,0.3315,0.292,0.8268000000000001,5537,0.6506,S669_0.3765_0.3315_0.292_0.8268_5537,R3,3599,0.65
669,0.3765,0.3315,0.292,0.8268000000000001,5537,0.6506,S669_0.3765_0.3315_0.292_0.8268_5537,R4,3586,0.6476
669,0.3765,0.3315,0.292,0.8268000000000001,5537,0.6506,S669_0.3765_0.3315_0.292_0.8268_5537,R5,3594,0.6491
670,0.6169,0.1168,0.2662,0.5995,2841,0.6869,S670_0.6169_0.1168_0.2662_0.5995_2841,R1,1963,0.691
670,0.6169,0.1168,0.2662,0.5995,2841,0.6869,S670_0.6169_0.1168_0.2662_0.5995_2841,R2,1963,0.691
670,0.6169,0.1168,0.2662,0.5995,2841,0.6869,S670_0.6169_0.1168_0.2662_0.5995_2841,R3,1955,0.6881
670,0.6169,0.1168,0.2662,0.5995,2841,0.6869,S670_0.6169_0.1168_0.2662_0.5995_2841,R4,1957,0.6888
670,0.6169,0.1168,0.2662,0.5995,2841,0.6869,S670_0.6169_0.1168_0.2662_0.5995_2841,R5,1970,0.6934
671,0.2849,0.1293,0.5858,0.033800000000000004,4368,0.2893,S671_0.2849_0.1293_0.5858_0.0338_4368,R1,1242,0.2843
671,0.2849,0.1293,0.5858,0.033800000000000004,4368,0.2893,S671_0.2849_0.1293_0.5858_0.0338_4368,R2,1253,0.2869
671,0.2849,0.1293,0.5858,0.033800000000000004,4368,0.2893,S671_0.2849_0.1293_0.5858_0.0338_4368,R3,1247,0.2855
671,0.2849,0.1293,0.5858,0.033800000000000004,4368,0.2893,S671_0.2849_0.1293_0.5858_0.0338_4368,R4,1240,0.2839
671,0.2849,0.1293,0.5858,0.033800000000000004,4368,0.2893,S671_0.2849_0.1293_0.5858_0.0338_4368,R5,1238,0.2834
672,0.4562,0.0012,0.5427,0.5047,4153,0.4568,S672_0.4562_0.0012_0.5427_0.5047_4153,R1,1857,0.4471
672,0.4562,0.0012,0.5427,0.5047,4153,0.4568,S672_0.4562_0.0012_0.5427_0.5047_4153,R2,1858,0.4474
672,0.4562,0.0012,0.5427,0.5047,4153,0.4568,S672_0.4562_0.0012_0.5427_0.5047_4153,R3,1856,0.4469
672,0.4562,0.0012,0.5427,0.5047,4153,0.4568,S672_0.4562_0.0012_0.5427_0.5047_4153,R4,1858,0.4474
672,0.4562,0.0012,0.5427,0.5047,4153,0.4568,S672_0.4562_0.0012_0.5427_0.5047_4153,R5,1858,0.4474
673,0.1199,0.4034,0.4766,0.5703,9706,0.35,S673_0.1199_0.4034_0.4766_0.5703_9706,R1,3373,0.3475
673,0.1199,0.4034,0.4766,0.5703,9706,0.35,S673_0.1199_0.4034_0.4766_0.5703_9706,R2,3420,0.3524
673,0.1199,0.4034,0.4766,0.5703,9706,0.35,S673_0.1199_0.4034_0.4766_0.5703_9706,R3,3448,0.3552
673,0.1199,0.4034,0.4766,0.5703,9706,0.35,S673_0.1199_0.4034_0.4766_0.5703_9706,R4,3406,0.3509
673,0.1199,0.4034,0.4766,0.5703,9706,0.35,S673_0.1199_0.4034_0.4766_0.5703_9706,R5,3445,0.3549
674,0.5116,0.2056,0.2828,0.7137,5680,0.6583,S674_0.5116_0.2056_0.2828_0.7137_5680,R1,3708,0.6528
674,0.5116,0.2056,0.2828,0.7137,5680,0.6583,S674_0.5116_0.2056_0.2828_0.7137_5680,R2,3715,0.654
674,0.5116,0.2056,0.2828,0.7137,5680,0.6583,S674_0.5116_0.2056_0.2828_0.7137_5680,R3,3763,0.6625
674,0.5116,0.2056,0.2828,0.7137,5680,0.6583,S674_0.5116_0.2056_0.2828_0.7137_5680,R4,3714,0.6539
674,0.5116,0.2056,0.2828,0.7137,5680,0.6583,S674_0.5116_0.2056_0.2828_0.7137_5680,R5,3714,0.6539
675,0.2925,0.0992,0.6083,0.4239,5822,0.3346,S675_0.2925_0.0992_0.6083_0.4239_5822,R1,1953,0.3355
675,0.2925,0.0992,0.6083,0.4239,5822,0.3346,S675_0.2925_0.0992_0.6083_0.4239_5822,R2,1940,0.3332
675,0.2925,0.0992,0.6083,0.4239,5822,0.3346,S675_0.2925_0.0992_0.6083_0.4239_5822,R3,1946,0.3342
675,0.2925,0.0992,0.6083,0.4239,5822,0.3346,S675_0.2925_0.0992_0.6083_0.4239_5822,R4,1942,0.3336
675,0.2925,0.0992,0.6083,0.4239,5822,0.3346,S675_0.2925_0.0992_0.6083_0.4239_5822,R5,1924,0.3305
676,0.4904,0.2095,0.3001,0.7210000000000001,3043,0.6414,S676_0.4904_0.2095_0.3001_0.721_3043,R1,1910,0.6277
676,0.4904,0.2095,0.3001,0.7210000000000001,3043,0.6414,S676_0.4904_0.2095_0.3001_0.721_3043,R2,1946,0.6395
676,0.4904,0.2095,0.3001,0.7210000000000001,3043,0.6414,S676_0.4904_0.2095_0.3001_0.721_3043,R3,1940,0.6375
676,0.4904,0.2095,0.3001,0.7210000000000001,3043,0.6414,S676_0.4904_0.2095_0.3001_0.721_3043,R4,1954,0.6421
676,0.4904,0.2095,0.3001,0.7210000000000001,3043,0.6414,S676_0.4904_0.2095_0.3001_0.721_3043,R5,1940,0.6375
677,0.4422,0.5112,0.0466,0.25780000000000003,6908,0.574,S677_0.4422_0.5112_0.0466_0.2578_6908,R1,3950,0.5718
677,0.4422,0.5112,0.0466,0.25780000000000003,6908,0.574,S677_0.4422_0.5112_0.0466_0.2578_6908,R2,3975,0.5754
677,0.4422,0.5112,0.0466,0.25780000000000003,6908,0.574,S677_0.4422_0.5112_0.0466_0.2578_6908,R3,3962,0.5735
677,0.4422,0.5112,0.0466,0.25780000000000003,6908,0.574,S677_0.4422_0.5112_0.0466_0.2578_6908,R4,4008,0.5802
677,0.4422,0.5112,0.0466,0.25780000000000003,6908,0.574,S677_0.4422_0.5112_0.0466_0.2578_6908,R5,3964,0.5738
678,0.4611,0.1784,0.3605,0.9184,3366,0.6249,S678_0.4611_0.1784_0.3605_0.9184_3366,R1,2082,0.6185
